key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,mouse_6.clicked_name,catchprac,key_resp_22.keys,key_resp_22.rt,Colour1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,Catch,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,5,1.133935,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,70,-38.5,1,0,0,response3disk,6,140,-14,-6.5,1,0,0,rectangle,-14,-6.5,1,0,0,6,3,0,0.0005,-14,-6.5,1,0,0,0,139,139,40,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,2,0.967685,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-73,-40.5,1,0,0,response5disk,5,141,-8,8.5,1,0,0,rectangle,-8,8.5,1,0,0,6,2,0,0.00064,-8,8.5,1,0,0,0,140,140,49,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,3,0.92985,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-46,-74.5,1,0,0,response5disk,6,142,9,-10.5,1,0,0,rectangle,9,-10.5,1,0,0,6,3,0,0.001175,9,-10.5,1,0,0,0,141,141,120,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.33465,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,75,79.5,1,0,0,response1disk,9,143,12,-16.5,1,0,0,rectangle,12,-16.5,1,0,0,6,5,0,0.00064,12,-16.5,1,0,0,0,142,142,72,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.301965,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,56,102.5,1,0,0,response1disk,9,144,2,-16.5,1,0,0,rectangle,2,-16.5,1,0,0,6,2,0,0.000845,2,-16.5,1,0,0,0,143,143,45,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,3,1.43495,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-57,-78.5,1,0,0,response5disk,9,145,-9,14.5,1,0,0,rectangle,-9,14.5,1,0,0,6,3,0,0.00062,-9,14.5,1,0,0,0,144,144,15,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,5,0.95802,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,60,-44.5,1,0,0,response3disk,2,146,-3,-6.5,1,0,0,rectangle,-3,-6.5,1,0,0,6,4,0,0.000535,-3,-6.5,1,0,0,0,145,145,157,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,6,0.733335,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,85,45.5,1,0,0,response1disk,9,147,-2,-3.5,1,0,0,rectangle,-2,-3.5,1,0,0,6,4,0,0.00068,-2,-3.5,1,0,0,0,146,146,155,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,0,0.65452,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-24,83.5,1,0,0,response7disk,1,148,-2,-11.5,1,0,0,rectangle,-2,-11.5,1,0,0,6,0,0,0.000645,-2,-11.5,1,0,0,0,147,147,151,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,2,1.201295,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-62,-49.5,1,0,0,response5disk,9,149,-1,-10.5,1,0,0,rectangle,-1,-10.5,1,0,0,6,1,0,0.000475,-1,-10.5,1,0,0,0,148,148,123,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.00097,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,51,73.5,1,0,0,response1disk,3,150,14,-3.5,1,0,0,rectangle,14,-3.5,1,0,0,6,6,0,0.00069,14,-3.5,1,0,0,0,149,149,1,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,5,1.484955,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,92,-41.5,1,0,0,response3disk,6,151,-7,11.5,1,0,0,rectangle,-7,11.5,1,0,0,6,5,0,0.000665,-7,11.5,1,0,0,0,150,150,95,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,2,1.81687,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,-71,-68.5,1,0,0,response5disk,6,152,-14,-9.5,1,0,0,rectangle,-14,-9.5,1,0,0,6,6,0,0.000475,-14,-9.5,1,0,0,0,151,151,12,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,6,1.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,84,47.5,1,0,0,response1disk,7,153,13,-8.5,1,0,0,rectangle,13,-8.5,1,0,0,6,3,0,0.000845,13,-8.5,1,0,0,0,152,152,87,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,0.985135,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,55,89.5,1,0,0,response1disk,2,154,-9,-8.5,1,0,0,rectangle,-9,-8.5,1,0,0,6,6,0,0.000495,-9,-8.5,1,0,0,0,153,153,13,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,5,1.10089,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,74,-42.5,1,0,0,response3disk,8,155,-12,0.5,1,0,0,rectangle,-12,0.5,1,0,0,6,5,0,0.00054,-12,0.5,1,0,0,0,154,154,140,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,0.949345,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,89.5,1,0,0,response1disk,2,156,-22,-11.5,1,0,0,rectangle,-22,-11.5,1,0,0,6,0,0,0.000715,-22,-11.5,1,0,0,0,155,155,24,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,1.301565,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,99,48.5,1,0,0,response1disk,2,157,17,5.5,1,0,0,rectangle,17,5.5,1,0,0,6,0,0,0.000495,17,5.5,1,0,0,0,156,156,83,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,0,0.7834,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,-65,95.5,1,0,0,response7disk,8,158,-6,-2.5,1,0,0,rectangle,-6,-2.5,1,0,0,6,6,0,0.000575,-6,-2.5,1,0,0,0,157,157,48,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,6,1.35015,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,92,48.5,1,0,0,response1disk,2,159,18,-0.5,1,0,0,rectangle,18,-0.5,1,0,0,6,3,0,0.00077,18,-0.5,1,0,0,0,158,158,22,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,5,1.26618,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,99,-39.5,1,0,0,response3disk,7,160,-24,9.5,1,0,0,rectangle,-24,9.5,1,0,0,6,2,0,0.00054,-24,9.5,1,0,0,0,159,159,86,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,4,1.69938,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,58,-80.5,1,0,0,response3disk,1,161,1,-3.5,1,0,0,rectangle,1,-3.5,1,0,0,6,5,0,0.000475,1,-3.5,1,0,0,0,160,160,20,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.083455,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,78,86.5,1,0,0,response1disk,5,162,20,-6.5,1,0,0,rectangle,20,-6.5,1,0,0,6,7,0,0.00068,20,-6.5,1,0,0,0,161,161,134,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,0.85967,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,80,47.5,1,0,0,response1disk,5,163,23,3.5,1,0,0,rectangle,23,3.5,1,0,0,6,4,0,0.000795,23,3.5,1,0,0,0,0,0,147,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,0.83263,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,104,58.5,1,0,0,response1disk,9,164,5,-5.5,1,0,0,rectangle,42,83.5,1,0,0,7,7,1,1.515255,6,7.5,1,0,0,0,1,1,136,1,response1disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,4,1.283635,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,65,-84.5,1,0,0,response3disk,2,165,14,11.5,1,0,0,rectangle,14,11.5,1,0,0,7,1,0,0.001095,14,11.5,1,0,0,0,2,2,129,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,5,1.06733,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,76,-31.5,1,0,0,response3disk,8,166,-4,9.5,1,0,0,rectangle,-4,9.5,1,0,0,7,1,0,0.000645,-4,9.5,1,0,0,0,3,3,64,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,2,1.03333,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-80,-43.5,1,0,0,response5disk,9,167,1,-4.5,1,0,0,rectangle,1,-4.5,1,0,0,7,0,0,0.00059,1,-4.5,1,0,0,0,4,4,123,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,1,0.69819,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-96,45.5,1,0,0,response7disk,5,168,-18,4.5,1,0,0,rectangle,-18,4.5,1,0,0,7,7,0,0.0006,-18,4.5,1,0,0,0,5,5,66,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,0,0.830495,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,-27,84.5,1,0,0,response7disk,9,169,10,3.5,1,0,0,rectangle,10,3.5,1,0,0,7,0,0,0.00062,10,3.5,1,0,0,0,6,6,106,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,0.73328,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,114,34.5,1,0,0,response1disk,2,170,6,-8.5,1,0,0,rectangle,6,-8.5,1,0,0,7,7,0,0.00054,6,-8.5,1,0,0,0,7,7,130,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,0,0.8162,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-38,63.5,1,0,0,response7disk,1,171,-5,-12.5,1,0,0,rectangle,-5,-12.5,1,0,0,7,7,0,0.00111,-5,-12.5,1,0,0,0,8,8,151,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,6,2.845785,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,123,33.5,1,0,0,response1disk,8,172,2,-4.5,1,0,0,rectangle,2,-4.5,1,0,0,7,7,0,0.000485,2,-4.5,1,0,0,0,9,9,16,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,0,0.7908,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,-70,107.5,1,0,0,response7disk,6,173,-10,-10.5,1,0,0,rectangle,-10,-10.5,1,0,0,7,1,0,0.00053,-10,-10.5,1,0,0,0,10,10,0,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,0.89902,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,59,83.5,1,0,0,response1disk,7,174,17,10.5,1,0,0,rectangle,17,10.5,1,0,0,7,1,0,0.001005,17,10.5,1,0,0,0,11,11,137,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,5,1.438685,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,102,-38.5,1,0,0,response3disk,6,175,-1,-0.5,1,0,0,rectangle,-1,-0.5,1,0,0,7,2,0,0.000545,-1,-0.5,1,0,0,0,12,12,95,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,0.88533,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,105,47.5,1,0,0,response1disk,4,176,-4,0.5,1,0,0,rectangle,-4,0.5,1,0,0,7,7,0,0.00069,-4,0.5,1,0,0,0,13,13,127,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.05182,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,65,77.5,1,0,0,response1disk,6,177,27,5.5,1,0,0,rectangle,27,5.5,1,0,0,7,0,0,0.000635,27,5.5,1,0,0,0,14,14,122,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,0.714545,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,42,100.5,1,0,0,response1disk,2,178,-10,-9.5,1,0,0,rectangle,-60,44.5,1,0,0,1,1,1,1.265675,20,-8.5,1,0,0,0,15,15,11,1,response7disk_3,rectangle,,,,,,,,,,,,,,,,,,,
